Trip Duration,Start Time,Stop Time,Start Station ID,Start Station Name,Start Station Latitude,Start Station Longitude,End Station ID,End Station Name,End Station Latitude,End Station Longitude,Bike ID,User Type,Birth Year,Gender,Month,Trip Week
1238,2020-04-22 13:52:31.681,2020-04-22 14:13:10.146,3191,Union St,40.71821129999999,-74.08363940000001,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42108,Subscriber,1984,1,April,Wednesday
674,2020-04-22 14:04:06.018,2020-04-22 14:15:20.623,3203,Hamilton Park,40.727595965999996,-74.044247311,3206,Hilltop,40.7311689,-74.0575736,39059,Subscriber,1977,2,April,Wednesday
681,2020-04-22 14:05:00.455,2020-04-22 14:16:22.375,3195,Sip Ave,40.73089709786179,-74.06391263008119,3195,Sip Ave,40.73089709786179,-74.06391263008119,42265,Subscriber,1969,1,April,Wednesday
566,2020-04-22 14:10:00.900,2020-04-22 14:19:27.786,3210,Pershing Field,40.742677141,-74.051788633,3194,McGinley Square,40.7253399253558,-74.06762212514876,42532,Subscriber,1991,1,April,Wednesday
1191,2020-04-22 14:12:13.078,2020-04-22 14:32:04.794,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3184,Paulus Hook,40.7141454,-74.0335519,42389,Subscriber,1971,2,April,Wednesday
354,2020-04-22 14:17:10.574,2020-04-22 14:23:05.436,3280,Astor Place,40.71928220070703,-74.07126188278198,3195,Sip Ave,40.73089709786179,-74.06391263008119,42535,Subscriber,1976,1,April,Wednesday
2187,2020-04-22 14:21:20.475,2020-04-22 14:57:48.204,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3192,Liberty Light Rail,40.711242299999995,-74.0557013,42410,Subscriber,1983,1,April,Wednesday
4159,2020-04-22 14:21:57.328,2020-04-22 15:31:16.360,3639,Harborside,40.71925170000001,-74.034234,3639,Harborside,40.71925170000001,-74.034234,42282,Customer,1969,0,April,Wednesday
1101,2020-04-22 14:22:38.869,2020-04-22 14:41:00.537,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3198,Heights Elevator,40.748715945380226,-74.04044330120088,42470,Subscriber,1985,1,April,Wednesday
228,2020-04-22 14:22:48.688,2020-04-22 14:26:37.347,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3639,Harborside,40.71925170000001,-74.034234,42375,Subscriber,1984,1,April,Wednesday
576,2020-04-22 14:27:04.531,2020-04-22 14:36:41.517,3209,Brunswick St,40.7241765,-74.05065640000001,3220,5 Corners Library,40.73496102000952,-74.05950307846071,42272,Customer,1969,0,April,Wednesday
1905,2020-04-22 14:27:56.791,2020-04-22 14:59:41.878,3195,Sip Ave,40.73089709786179,-74.06391263008119,3198,Heights Elevator,40.748715945380226,-74.04044330120088,42177,Customer,1969,0,April,Wednesday
674,2020-04-22 14:28:20.239,2020-04-22 14:39:34.488,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42479,Subscriber,1981,1,April,Wednesday
154,2020-04-22 14:31:48.479,2020-04-22 14:34:22.938,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3639,Harborside,40.71925170000001,-74.034234,42508,Subscriber,1984,1,April,Wednesday
630,2020-04-22 14:33:31.732,2020-04-22 14:44:01.881,3194,McGinley Square,40.7253399253558,-74.06762212514876,3210,Pershing Field,40.742677141,-74.051788633,42532,Subscriber,1991,1,April,Wednesday
1263,2020-04-22 14:38:39.817,2020-04-22 14:59:43.431,3677,Glenwood Ave,40.72755146730012,-74.07106071710588,3203,Hamilton Park,40.727595965999996,-74.044247311,42400,Subscriber,1959,1,April,Wednesday
571,2020-04-22 14:41:28.928,2020-04-22 14:51:00.062,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,42142,Subscriber,1977,2,April,Wednesday
431,2020-04-22 14:42:11.753,2020-04-22 14:49:23.708,3273,Manila & 1st,40.72165072487999,-74.04288411140442,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,42421,Subscriber,1989,2,April,Wednesday
445,2020-04-22 14:42:50.801,2020-04-22 14:50:16.253,3187,Warren St,40.721123600000006,-74.03805095,3211,Newark Ave,40.72152515,-74.046304543,42313,Subscriber,1984,1,April,Wednesday
521,2020-04-22 14:43:30.053,2020-04-22 14:52:11.188,3202,Newport PATH,40.7272235,-74.03375890000001,3184,Paulus Hook,40.7141454,-74.0335519,42269,Subscriber,1973,1,April,Wednesday
1722,2020-04-22 14:45:45.721,2020-04-22 15:14:28.186,3184,Paulus Hook,40.7141454,-74.0335519,3192,Liberty Light Rail,40.711242299999995,-74.0557013,42389,Subscriber,1971,2,April,Wednesday
467,2020-04-22 14:49:58.198,2020-04-22 14:57:45.792,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42548,Customer,1990,1,April,Wednesday
335,2020-04-22 14:52:05.949,2020-04-22 14:57:41.866,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,3639,Harborside,40.71925170000001,-74.034234,42366,Subscriber,1981,2,April,Wednesday
1054,2020-04-22 14:59:14.952,2020-04-22 15:16:49.303,3638,Washington St,40.7242941,-74.0354826,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42533,Subscriber,1991,1,April,Wednesday
1474,2020-04-22 15:00:14.349,2020-04-22 15:24:48.813,3203,Hamilton Park,40.727595965999996,-74.044247311,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,42400,Subscriber,1959,1,April,Wednesday
550,2020-04-22 15:05:00.137,2020-04-22 15:14:10.764,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,3207,Oakland Ave,40.7376037,-74.05247829999999,42356,Subscriber,1982,1,April,Wednesday
4914,2020-04-22 15:05:14.904,2020-04-22 16:27:09.040,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42372,Customer,1995,2,April,Wednesday
4901,2020-04-22 15:05:27.431,2020-04-22 16:27:08.954,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42548,Customer,1990,1,April,Wednesday
829,2020-04-22 15:08:28.316,2020-04-22 15:22:17.576,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3194,McGinley Square,40.7253399253558,-74.06762212514876,42194,Customer,1969,0,April,Wednesday
515,2020-04-22 15:09:14.482,2020-04-22 15:17:49.767,3213,Van Vorst Park,40.71848892,-74.047726625,3203,Hamilton Park,40.727595965999996,-74.044247311,42133,Subscriber,1968,1,April,Wednesday
188,2020-04-22 15:14:10.841,2020-04-22 15:17:19.681,3267,Morris Canal,40.7124188237569,-74.03852552175522,3184,Paulus Hook,40.7141454,-74.0335519,42425,Subscriber,1960,1,April,Wednesday
209,2020-04-22 15:18:35.258,2020-04-22 15:22:05.089,3194,McGinley Square,40.7253399253558,-74.06762212514876,3195,Sip Ave,40.73089709786179,-74.06391263008119,42311,Subscriber,1980,1,April,Wednesday
218,2020-04-22 15:19:45.914,2020-04-22 15:23:24.729,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3681,Grand St,40.71517767732029,-74.03768330812454,42150,Subscriber,1964,2,April,Wednesday
444,2020-04-22 15:24:34.265,2020-04-22 15:31:58.648,3187,Warren St,40.721123600000006,-74.03805095,3203,Hamilton Park,40.727595965999996,-74.044247311,42586,Subscriber,1975,2,April,Wednesday
2093,2020-04-22 15:25:30.305,2020-04-22 16:00:23.387,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3677,Glenwood Ave,40.72755146730012,-74.07106071710588,42400,Subscriber,1959,1,April,Wednesday
361,2020-04-22 15:26:42.333,2020-04-22 15:32:44.164,3267,Morris Canal,40.7124188237569,-74.03852552175522,3267,Morris Canal,40.7124188237569,-74.03852552175522,42610,Subscriber,1967,1,April,Wednesday
1923,2020-04-22 15:30:06.500,2020-04-22 16:02:10.310,3203,Hamilton Park,40.727595965999996,-74.044247311,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,42542,Subscriber,1959,1,April,Wednesday
486,2020-04-22 15:32:13.195,2020-04-22 15:40:20.126,3213,Van Vorst Park,40.71848892,-74.047726625,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42453,Subscriber,1991,1,April,Wednesday
272,2020-04-22 15:40:00.556,2020-04-22 15:44:32.685,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3205,JC Medical Center,40.71653978099194,-74.0496379137039,42460,Subscriber,1988,1,April,Wednesday
1327,2020-04-22 15:40:34.398,2020-04-22 16:02:41.675,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3192,Liberty Light Rail,40.711242299999995,-74.0557013,42446,Customer,1969,0,April,Wednesday
536,2020-04-22 15:44:11.079,2020-04-22 15:53:07.572,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,38355,Subscriber,1987,2,April,Wednesday
87,2020-04-22 15:51:32.843,2020-04-22 15:53:00.410,3681,Grand St,40.71517767732029,-74.03768330812454,3267,Morris Canal,40.7124188237569,-74.03852552175522,42355,Subscriber,1964,2,April,Wednesday
3801,2020-04-22 15:52:20.550,2020-04-22 16:55:41.559,3195,Sip Ave,40.73089709786179,-74.06391263008119,3194,McGinley Square,40.7253399253558,-74.06762212514876,42311,Subscriber,1995,2,April,Wednesday
2312,2020-04-22 15:59:49.485,2020-04-22 16:38:22.363,3201,Dey St,40.737711,-74.066921,3201,Dey St,40.737711,-74.066921,42211,Subscriber,1966,1,April,Wednesday
288,2020-04-22 16:00:12.849,2020-04-22 16:05:01.014,3209,Brunswick St,40.7241765,-74.05065640000001,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,42167,Subscriber,1982,1,April,Wednesday
2271,2020-04-22 16:05:30.148,2020-04-22 16:43:21.173,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42367,Customer,1969,0,April,Wednesday
814,2020-04-22 16:05:40.186,2020-04-22 16:19:14.288,3195,Sip Ave,40.73089709786179,-74.06391263008119,3268,Lafayette Park,40.71346382669195,-74.06285852193831,42265,Customer,1969,0,April,Wednesday
216,2020-04-22 16:15:13.516,2020-04-22 16:18:49.951,3187,Warren St,40.721123600000006,-74.03805095,3681,Grand St,40.71517767732029,-74.03768330812454,42490,Subscriber,1984,1,April,Wednesday
389,2020-04-22 16:17:14.442,2020-04-22 16:23:43.568,3639,Harborside,40.71925170000001,-74.034234,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,42366,Subscriber,1981,2,April,Wednesday
856,2020-04-22 16:19:40.986,2020-04-22 16:33:57.778,3267,Morris Canal,40.7124188237569,-74.03852552175522,3267,Morris Canal,40.7124188237569,-74.03852552175522,42610,Subscriber,1980,2,April,Wednesday
140,2020-04-22 16:19:50.619,2020-04-22 16:22:11.558,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3184,Paulus Hook,40.7141454,-74.0335519,42530,Subscriber,1964,2,April,Wednesday
621,2020-04-22 16:21:03.321,2020-04-22 16:31:24.493,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,42542,Subscriber,1959,1,April,Wednesday
926,2020-04-22 16:21:11.413,2020-04-22 16:36:38.048,3267,Morris Canal,40.7124188237569,-74.03852552175522,3267,Morris Canal,40.7124188237569,-74.03852552175522,42332,Subscriber,1968,1,April,Wednesday
403,2020-04-22 16:22:11.765,2020-04-22 16:28:54.906,3280,Astor Place,40.71928220070703,-74.07126188278198,3195,Sip Ave,40.73089709786179,-74.06391263008119,42521,Customer,1969,0,April,Wednesday
519,2020-04-22 16:24:52.194,2020-04-22 16:33:31.287,3194,McGinley Square,40.7253399253558,-74.06762212514876,3187,Warren St,40.721123600000006,-74.03805095,42180,Subscriber,1989,1,April,Wednesday
420,2020-04-22 16:27:43.990,2020-04-22 16:34:44.494,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3205,JC Medical Center,40.71653978099194,-74.0496379137039,42507,Subscriber,1964,2,April,Wednesday
2343,2020-04-22 16:30:26.773,2020-04-22 17:09:30.109,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3185,City Hall,40.717732500000004,-74.04384499999999,42479,Subscriber,1987,1,April,Wednesday
314,2020-04-22 16:32:31.795,2020-04-22 16:37:45.820,3195,Sip Ave,40.73089709786179,-74.06391263008119,3679,Bergen Ave,40.72210378668603,-74.07145500183104,42535,Subscriber,1991,2,April,Wednesday
1271,2020-04-22 16:34:23.642,2020-04-22 16:55:35.574,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,42453,Subscriber,1979,1,April,Wednesday
969,2020-04-22 16:37:32.721,2020-04-22 16:53:42.415,3206,Hilltop,40.7311689,-74.0575736,3202,Newport PATH,40.7272235,-74.03375890000001,39059,Customer,1969,0,April,Wednesday
773,2020-04-22 16:38:04.876,2020-04-22 16:50:58.354,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,42254,Subscriber,1988,2,April,Wednesday
749,2020-04-22 16:38:39.394,2020-04-22 16:51:08.520,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,42143,Customer,1969,0,April,Wednesday
422,2020-04-22 16:45:51.513,2020-04-22 16:52:53.529,3681,Grand St,40.71517767732029,-74.03768330812454,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,42490,Subscriber,1984,1,April,Wednesday
1197,2020-04-22 16:47:19.262,2020-04-22 17:07:16.734,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,42417,Subscriber,1969,1,April,Wednesday
1882,2020-04-22 16:51:12.824,2020-04-22 17:22:35.600,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,42607,Customer,1997,1,April,Wednesday
360,2020-04-22 16:53:57.654,2020-04-22 16:59:57.846,3195,Sip Ave,40.73089709786179,-74.06391263008119,3206,Hilltop,40.7311689,-74.0575736,42245,Customer,1990,1,April,Wednesday
1187,2020-04-22 17:01:24.407,2020-04-22 17:21:12.345,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,3267,Morris Canal,40.7124188237569,-74.03852552175522,42274,Subscriber,1974,2,April,Wednesday
418,2020-04-22 17:04:47.745,2020-04-22 17:11:46.699,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,3185,City Hall,40.717732500000004,-74.04384499999999,42122,Subscriber,1986,2,April,Wednesday
1319,2020-04-22 17:09:52.178,2020-04-22 17:31:51.625,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,42344,Subscriber,1984,1,April,Wednesday
300,2020-04-22 17:16:54.135,2020-04-22 17:21:54.143,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42460,Subscriber,1986,1,April,Wednesday
665,2020-04-22 17:17:43.954,2020-04-22 17:28:49.730,3195,Sip Ave,40.73089709786179,-74.06391263008119,3679,Bergen Ave,40.72210378668603,-74.07145500183104,42521,Subscriber,1994,2,April,Wednesday
643,2020-04-22 17:18:41.052,2020-04-22 17:29:24.987,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42537,Subscriber,1982,2,April,Wednesday
1549,2020-04-22 17:23:16.920,2020-04-22 17:49:06.791,3213,Van Vorst Park,40.71848892,-74.047726625,3213,Van Vorst Park,40.71848892,-74.047726625,42256,Subscriber,1994,1,April,Wednesday
351,2020-04-22 17:24:12.983,2020-04-22 17:30:04.463,3203,Hamilton Park,40.727595965999996,-74.044247311,3185,City Hall,40.717732500000004,-74.04384499999999,42527,Subscriber,1953,2,April,Wednesday
1490,2020-04-22 17:24:18.041,2020-04-22 17:49:08.535,3213,Van Vorst Park,40.71848892,-74.047726625,3213,Van Vorst Park,40.71848892,-74.047726625,42145,Subscriber,1993,2,April,Wednesday
505,2020-04-22 17:25:04.248,2020-04-22 17:33:29.929,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3267,Morris Canal,40.7124188237569,-74.03852552175522,42390,Subscriber,1967,1,April,Wednesday
1150,2020-04-22 17:27:08.408,2020-04-22 17:46:18.453,3681,Grand St,40.71517767732029,-74.03768330812454,3681,Grand St,40.71517767732029,-74.03768330812454,42568,Subscriber,1993,1,April,Wednesday
479,2020-04-22 17:28:18.659,2020-04-22 17:36:18.460,3187,Warren St,40.721123600000006,-74.03805095,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,42120,Subscriber,1984,1,April,Wednesday
1439,2020-04-22 17:28:43.549,2020-04-22 17:52:43.435,3198,Heights Elevator,40.748715945380226,-74.04044330120088,3212,Christ Hospital,40.734785818,-74.050443636,42470,Subscriber,1970,1,April,Wednesday
2299,2020-04-22 17:29:52.838,2020-04-22 18:08:12.837,3639,Harborside,40.71925170000001,-74.034234,3639,Harborside,40.71925170000001,-74.034234,42131,Subscriber,1996,1,April,Wednesday
2300,2020-04-22 17:30:00.470,2020-04-22 18:08:21.196,3639,Harborside,40.71925170000001,-74.034234,3639,Harborside,40.71925170000001,-74.034234,42242,Subscriber,1996,2,April,Wednesday
1563,2020-04-22 17:32:33.797,2020-04-22 17:58:36.814,3481,York St,40.71649,-74.04105,3481,York St,40.71649,-74.04105,42223,Customer,1983,2,April,Wednesday
311,2020-04-22 17:32:33.976,2020-04-22 17:37:45.482,3679,Bergen Ave,40.72210378668603,-74.07145500183104,3195,Sip Ave,40.73089709786179,-74.06391263008119,42535,Subscriber,1996,2,April,Wednesday
1581,2020-04-22 17:32:40.790,2020-04-22 17:59:02.683,3206,Hilltop,40.7311689,-74.0575736,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,42245,Subscriber,1986,2,April,Wednesday
2171,2020-04-22 17:32:59.660,2020-04-22 18:09:11.567,3203,Hamilton Park,40.727595965999996,-74.044247311,3203,Hamilton Park,40.727595965999996,-74.044247311,42414,Subscriber,1964,1,April,Wednesday
1728,2020-04-22 17:35:12.109,2020-04-22 18:04:00.829,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,3184,Paulus Hook,40.7141454,-74.0335519,42344,Subscriber,1984,1,April,Wednesday
1152,2020-04-22 17:35:52.431,2020-04-22 17:55:05.165,3273,Manila & 1st,40.72165072487999,-74.04288411140442,3187,Warren St,40.721123600000006,-74.03805095,42166,Subscriber,1968,1,April,Wednesday
198,2020-04-22 17:36:07.583,2020-04-22 17:39:25.733,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3279,Dixon Mills,40.72163014263835,-74.04996782541275,42537,Subscriber,1982,2,April,Wednesday
1640,2020-04-22 17:36:57.507,2020-04-22 18:04:17.870,3483,Montgomery St,40.71942,-74.05099,3273,Manila & 1st,40.72165072487999,-74.04288411140442,42304,Subscriber,1988,1,April,Wednesday
1412,2020-04-22 17:42:37.733,2020-04-22 18:06:10.100,3267,Morris Canal,40.7124188237569,-74.03852552175522,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,42274,Subscriber,1974,2,April,Wednesday
147,2020-04-22 17:43:52.345,2020-04-22 17:46:20.337,3638,Washington St,40.7242941,-74.0354826,3638,Washington St,40.7242941,-74.0354826,42160,Subscriber,1991,1,April,Wednesday
2466,2020-04-22 17:44:03.384,2020-04-22 18:25:09.705,3211,Newark Ave,40.72152515,-74.046304543,3213,Van Vorst Park,40.71848892,-74.047726625,38511,Subscriber,1986,2,April,Wednesday
2196,2020-04-22 17:47:37.581,2020-04-22 18:24:13.975,3211,Newark Ave,40.72152515,-74.046304543,3273,Manila & 1st,40.72165072487999,-74.04288411140442,42553,Subscriber,1973,2,April,Wednesday
318,2020-04-22 17:51:24.017,2020-04-22 17:56:42.641,3273,Manila & 1st,40.72165072487999,-74.04288411140442,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,42398,Subscriber,1986,2,April,Wednesday
852,2020-04-22 17:51:27.959,2020-04-22 18:05:40.298,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3192,Liberty Light Rail,40.711242299999995,-74.0557013,42234,Customer,1969,0,April,Wednesday
2354,2020-04-22 17:51:28.775,2020-04-22 18:30:43.679,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,42254,Customer,1969,0,April,Wednesday
951,2020-04-22 17:51:29.033,2020-04-22 18:07:20.494,3195,Sip Ave,40.73089709786179,-74.06391263008119,3678,Fairmount Ave,40.72572613742557,-74.07195925712584,42535,Subscriber,1969,0,April,Wednesday
223,2020-04-22 17:52:40.170,2020-04-22 17:56:23.841,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,3203,Hamilton Park,40.727595965999996,-74.044247311,42536,Subscriber,1965,2,April,Wednesday
690,2020-04-22 17:54:14.002,2020-04-22 18:05:44.033,3638,Washington St,40.7242941,-74.0354826,3483,Montgomery St,40.71942,-74.05099,42502,Subscriber,1991,1,April,Wednesday
1288,2020-04-22 17:55:12.221,2020-04-22 18:16:40.292,3212,Christ Hospital,40.734785818,-74.050443636,3198,Heights Elevator,40.748715945380226,-74.04044330120088,42470,Subscriber,1970,1,April,Wednesday
211,2020-04-22 17:59:39.142,2020-04-22 18:03:10.816,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3213,Van Vorst Park,40.71848892,-74.047726625,42533,Subscriber,1989,1,April,Wednesday
189,2020-04-22 18:00:51.868,2020-04-22 18:04:00.876,3279,Dixon Mills,40.72163014263835,-74.04996782541275,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42334,Subscriber,1981,1,April,Wednesday
564,2020-04-22 18:05:27.369,2020-04-22 18:14:51.525,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,42186,Subscriber,1977,1,April,Wednesday
1456,2020-04-22 18:06:12.889,2020-04-22 18:30:29.090,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,42296,Customer,1969,0,April,Wednesday
1277,2020-04-22 18:07:11.116,2020-04-22 18:28:28.422,3184,Paulus Hook,40.7141454,-74.0335519,3192,Liberty Light Rail,40.711242299999995,-74.0557013,42344,Subscriber,1984,1,April,Wednesday
490,2020-04-22 18:07:48.800,2020-04-22 18:15:59.254,3267,Morris Canal,40.7124188237569,-74.03852552175522,3202,Newport PATH,40.7272235,-74.03375890000001,42383,Customer,1969,0,April,Wednesday
200,2020-04-22 18:08:12.942,2020-04-22 18:11:33.746,3213,Van Vorst Park,40.71848892,-74.047726625,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42533,Subscriber,1989,1,April,Wednesday
360,2020-04-22 18:14:36.793,2020-04-22 18:20:37.531,3185,City Hall,40.717732500000004,-74.04384499999999,3639,Harborside,40.71925170000001,-74.034234,42624,Subscriber,1975,1,April,Wednesday
479,2020-04-22 18:14:37.150,2020-04-22 18:22:36.814,3679,Bergen Ave,40.72210378668603,-74.07145500183104,3195,Sip Ave,40.73089709786179,-74.06391263008119,42137,Subscriber,1964,1,April,Wednesday
288,2020-04-22 18:14:38.825,2020-04-22 18:19:27.311,3203,Hamilton Park,40.727595965999996,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42497,Subscriber,1980,2,April,Wednesday
2035,2020-04-22 18:14:54.592,2020-04-22 18:48:50.004,3677,Glenwood Ave,40.72755146730012,-74.07106071710588,3677,Glenwood Ave,40.72755146730012,-74.07106071710588,42400,Subscriber,1959,1,April,Wednesday
652,2020-04-22 18:19:06.424,2020-04-22 18:29:58.574,3483,Montgomery St,40.71942,-74.05099,3638,Washington St,40.7242941,-74.0354826,42129,Subscriber,1991,1,April,Wednesday
427,2020-04-22 18:19:41.718,2020-04-22 18:26:48.762,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3638,Washington St,40.7242941,-74.0354826,42186,Subscriber,2000,1,April,Wednesday
427,2020-04-22 18:19:43.635,2020-04-22 18:26:50.665,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3638,Washington St,40.7242941,-74.0354826,42352,Subscriber,1984,1,April,Wednesday
412,2020-04-22 18:19:59.152,2020-04-22 18:26:51.224,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3638,Washington St,40.7242941,-74.0354826,42301,Subscriber,1981,1,April,Wednesday
375,2020-04-22 18:21:57.924,2020-04-22 18:28:13.814,3203,Hamilton Park,40.727595965999996,-74.044247311,3185,City Hall,40.717732500000004,-74.04384499999999,42586,Subscriber,1973,2,April,Wednesday
2270,2020-04-22 18:22:13.580,2020-04-22 19:00:04.511,3194,McGinley Square,40.7253399253558,-74.06762212514876,3184,Paulus Hook,40.7141454,-74.0335519,42311,Subscriber,1977,1,April,Wednesday
166,2020-04-22 18:25:29.587,2020-04-22 18:28:16.582,3213,Van Vorst Park,40.71848892,-74.047726625,3211,Newark Ave,40.72152515,-74.046304543,38511,Subscriber,1986,2,April,Wednesday
959,2020-04-22 18:25:30.644,2020-04-22 18:41:29.762,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3210,Pershing Field,40.742677141,-74.051788633,42417,Subscriber,1996,1,April,Wednesday
367,2020-04-22 18:25:53.856,2020-04-22 18:32:01.234,3207,Oakland Ave,40.7376037,-74.05247829999999,3281,Leonard Gordon Park,40.74590996631558,-74.05727148056029,42403,Subscriber,1984,1,April,Wednesday
2417,2020-04-22 18:27:01.116,2020-04-22 19:07:18.538,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,42404,Subscriber,1977,2,April,Wednesday
704,2020-04-22 18:31:59.942,2020-04-22 18:43:44.593,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3275,Columbus Drive,40.71835519823214,-74.03891444206238,42245,Subscriber,1968,1,April,Wednesday
2906,2020-04-22 18:32:16.110,2020-04-22 19:20:42.849,3211,Newark Ave,40.72152515,-74.046304543,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,42313,Subscriber,1970,1,April,Wednesday
669,2020-04-22 18:34:22.438,2020-04-22 18:45:32.308,3194,McGinley Square,40.7253399253558,-74.06762212514876,3203,Hamilton Park,40.727595965999996,-74.044247311,42194,Customer,1969,0,April,Wednesday
1836,2020-04-22 18:34:39.579,2020-04-22 19:05:16.462,3279,Dixon Mills,40.72163014263835,-74.04996782541275,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,42615,Subscriber,1973,1,April,Wednesday
1817,2020-04-22 18:34:45.709,2020-04-22 19:05:03.271,3279,Dixon Mills,40.72163014263835,-74.04996782541275,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,42485,Subscriber,1980,1,April,Wednesday
309,2020-04-22 18:38:49.989,2020-04-22 18:43:59.524,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3205,JC Medical Center,40.71653978099194,-74.0496379137039,42314,Subscriber,1989,2,April,Wednesday
2574,2020-04-22 18:41:17.950,2020-04-22 19:24:11.979,3210,Pershing Field,40.742677141,-74.051788633,3210,Pershing Field,40.742677141,-74.051788633,34305,Subscriber,1975,1,April,Wednesday
1232,2020-04-22 18:47:35.399,2020-04-22 19:08:07.804,3639,Harborside,40.71925170000001,-74.034234,3213,Van Vorst Park,40.71848892,-74.047726625,42624,Subscriber,1975,1,April,Wednesday
